Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,Onset for second letter
full,456,19614,abounding,-1,2,1,None,"{'Noun': ['the time when the Moon is fully illuminated'], 'Verb': ['beat for the purpose of cleaning and thickening', 'make (a garment', 'increase in phase'], 'Adjective': ['containing as much or as many as is possible or normal', 'constituting the full quantity or extent; complete', 'complete in extent or degree and in every particular', 'filled to satisfaction with food or drink', '(of sound', 'having the normally expected amount', 'being at a peak or culminating point', 'having ample fabric'], 'Adverb': [""to the greatest degree or extent; completely or entirely; (`full' in this sense is used as a combining form""]}","['bull', 'cull', 'dull', 'full', 'gull', 'hull', 'lull', 'mull', 'null', 'pull', 'rull', 'sull', 'wull']",ball;call;fall;gall;hall;lall;mall;pall;tall;vall;wall;bell;cell;dell;fell;gell;hell;jell;kell;mell;pell;sell;tell;vell;well;yell;bill;dill;fill;gill;hill;kill;lill;mill;pill;rill;sill;till;vill;will;yill;bull;cull;dull;full;gull;hull;lull;mull;null;pull;rull;sull;wull;boll;coll;doll;holl;loll;noll;poll;roll
full,456,19811,overflowing,-1,2,1,None,"{'Noun': ['the time when the Moon is fully illuminated'], 'Verb': ['beat for the purpose of cleaning and thickening', 'make (a garment', 'increase in phase'], 'Adjective': ['containing as much or as many as is possible or normal', 'constituting the full quantity or extent; complete', 'complete in extent or degree and in every particular', 'filled to satisfaction with food or drink', '(of sound', 'having the normally expected amount', 'being at a peak or culminating point', 'having ample fabric'], 'Adverb': [""to the greatest degree or extent; completely or entirely; (`full' in this sense is used as a combining form""]}","['bull', 'cull', 'dull', 'full', 'gull', 'hull', 'lull', 'mull', 'null', 'pull', 'rull', 'sull', 'wull']",ball;call;fall;gall;hall;lall;mall;pall;tall;vall;wall;bell;cell;dell;fell;gell;hell;jell;kell;mell;pell;sell;tell;vell;well;yell;bill;dill;fill;gill;hill;kill;lill;mill;pill;rill;sill;till;vill;will;yill;bull;cull;dull;full;gull;hull;lull;mull;null;pull;rull;sull;wull;boll;coll;doll;holl;loll;noll;poll;roll
full,456,19914,suffused,-1,2,1,None,"{'Noun': ['the time when the Moon is fully illuminated'], 'Verb': ['beat for the purpose of cleaning and thickening', 'make (a garment', 'increase in phase'], 'Adjective': ['containing as much or as many as is possible or normal', 'constituting the full quantity or extent; complete', 'complete in extent or degree and in every particular', 'filled to satisfaction with food or drink', '(of sound', 'having the normally expected amount', 'being at a peak or culminating point', 'having ample fabric'], 'Adverb': [""to the greatest degree or extent; completely or entirely; (`full' in this sense is used as a combining form""]}","['bull', 'cull', 'dull', 'full', 'gull', 'hull', 'lull', 'mull', 'null', 'pull', 'rull', 'sull', 'wull']",ball;call;fall;gall;hall;lall;mall;pall;tall;vall;wall;bell;cell;dell;fell;gell;hell;jell;kell;mell;pell;sell;tell;vell;well;yell;bill;dill;fill;gill;hill;kill;lill;mill;pill;rill;sill;till;vill;will;yill;bull;cull;dull;full;gull;hull;lull;mull;null;pull;rull;sull;wull;boll;coll;doll;holl;loll;noll;poll;roll
full,456,22489,brimful,-1,1,1,None,"{'Noun': ['the time when the Moon is fully illuminated'], 'Verb': ['beat for the purpose of cleaning and thickening', 'make (a garment', 'increase in phase'], 'Adjective': ['containing as much or as many as is possible or normal', 'constituting the full quantity or extent; complete', 'complete in extent or degree and in every particular', 'filled to satisfaction with food or drink', '(of sound', 'having the normally expected amount', 'being at a peak or culminating point', 'having ample fabric'], 'Adverb': [""to the greatest degree or extent; completely or entirely; (`full' in this sense is used as a combining form""]}","['bull', 'cull', 'dull', 'full', 'gull', 'hull', 'lull', 'mull', 'null', 'pull', 'rull', 'sull', 'wull']",ball;call;fall;gall;hall;lall;mall;pall;tall;vall;wall;bell;cell;dell;fell;gell;hell;jell;kell;mell;pell;sell;tell;vell;well;yell;bill;dill;fill;gill;hill;kill;lill;mill;pill;rill;sill;till;vill;will;yill;bull;cull;dull;full;gull;hull;lull;mull;null;pull;rull;sull;wull;boll;coll;doll;holl;loll;noll;poll;roll
snack,14310,206,tea,1,3,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,406,bite,3,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,450,break,2,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,657,piece,1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,1912,grub,-1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,3105,morsel,-1,3,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,4686,tidbit,-1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,4916,refreshment,3,3,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,7034,luncheon,-1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,9361,munch,-1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
snack,14310,14083,nibble,-1,2,1,None,"{'Noun': ['a light informal meal'], 'Verb': ['eat a snack; eat lightly']}","['knack', 'snack']",chack;shack;thack;whack;alack;black;clack;flack;glack;plack;slack;smack;knack;snack;spack;stack;swack;kiack;kyack
accident,1568,315,blow,3,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,367,smash,4,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,1291,total,3,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,3386,disaster,4,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,3393,hazard,5,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,3635,collision,5,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,7437,mishap,6,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,8762,calamity,-1,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,8764,casualty,6,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,9281,fluke,-1,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,9643,setback,5,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,16458,misadventure,-1,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,16961,misfortune,5,2,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
accident,1568,23393,pileup,-1,3,3,None,"{'Noun': ['an unfortunate mishap; especially one causing damage or injury', 'anything that happens suddenly or by chance without an apparent cause']}","['accident', 'occident']",accident;occident
planet,1227,336,world,1,3,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,677,marble,-1,2,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,803,globe,4,3,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,1238,earth,2,3,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,1462,apple,1,2,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,5849,sphere,5,3,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,14010,orb,-1,2,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
planet,1227,18864,asteroid,-1,3,2,None,"{'Noun': ['(astronomy', 'a person who follows or serves another', 'any celestial body (other than comets or satellites']}","['elanet', 'planet']",elanet;planet
surf,870,4901,swell,6,3,1,None,"{'Noun': ['waves breaking on the shore'], 'Verb': ['ride the waves of the sea with a surfboard', 'look around casually and randomly, without seeking anything in particular', 'switch channels, on television']}","['surf', 'turf']",kerf;serf;werf;surf;turf
dirty,693,197,black,1,2,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,1044,scummy,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,2075,dusty,3,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,2480,slimy,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,2912,nasty,3,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,2926,foul,5,2,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,3059,greasy,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,3713,messy,3,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,4974,sloppy,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,5072,untidy,3,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,7266,lousy,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,7457,murky,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,8277,unkempt,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,11415,polluted,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,12056,unsightly,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,14590,grungy,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,14813,unhygienic,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,15338,grubby,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,17021,unwashed,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,18154,squalid,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,20598,crummy,-1,3,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,20889,raunchy,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,21675,sooty,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,22248,spotted,-1,2,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
dirty,693,30229,yucky,-1,1,2,None,"{'Verb': ['make soiled, filthy, or dirty'], 'Adjective': ['soiled or likely to soil with dirt or grime', '(of behavior or especially language', 'vile; despicable', 'or lousy', 'spreading pollution or contamination; especially radioactive contamination', 'contaminated with infecting organisms', '(of color', 'or dingy', '(of a manuscript', 'or dirty', 'obtained illegally or by improper means', 'expressing or revealing hostility or dislike', 'violating accepted standards or rules', 'unethical or dishonest', 'unpleasantly stormy']}",['dirty'],dirty;borty;dorty;forty;porty;rorty;sorty
earth,1238,357,star,1,2,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
earth,1238,803,globe,4,3,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
earth,1238,1227,planet,2,3,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
earth,1238,1462,apple,1,2,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
earth,1238,1774,dust,3,3,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
earth,1238,2068,creation,4,2,1,None,"{'Noun': ['the 3rd planet from the sun; the planet we live on', 'the loose soft material that makes up a large part of the land surface', ""the solid part of the earth's surface"", 'the abode of mortals (as contrasted with Heaven or Hell', 'once thought to be one of four elements composing the universe (Empedocles', 'the concerns of this life as distinguished from heaven and the afterlife', 'a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage'], 'Verb': ['hide in the earth like a hunted animal', 'connect to the earth']}","['barth', 'earth', 'garth', 'warth', 'yarth']",barth;earth;garth;warth;yarth;berth;birth;girth;worth;yerth;yirth
